id_stock_summary,date,stock_code,stock_name,remarks,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
4024089,2026-06-03,BALI,Bali Towerindo Sentra Tbk.,--UO1135000000J321------------,1225.0,0.0,0.0,1275.0,1130.0,1180.0,-45.0,7300.0,8853000.0,46.0,1475.0,1180.0,1500.0,1160.0,500.0,3934592500.0,3934592500.0,1143392581.0,700.0,0.0,,0.0,0.0,0.0
4024090,2026-06-03,BANK,Bank Aladin Syariah Tbk.,--UO21E5000000G111------------,238.0,238.0,238.0,250.0,214.0,240.0,2.0,16290800.0,3838521000.0,3937.0,233.0,242.0,32600.0,238.0,191700.0,14793174908.0,14793174908.0,6548938532.0,9411000.0,8057100.0,,8700000.0,1966200000.0,1.0
4024091,2026-06-03,BAPA,Bekasi Asri Pemula Tbk.,--UO2100000000H111------------,238.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,158.7,0.0,0.0,0.0,0.0,661784520.0,661784520.0,220837494.0,0.0,0.0,,145400.0,29620000.0,13.0
4024092,2026-06-03,BAPI,Bhakti Agung Propertindo Tbk.,--U-4130000000H111-----------X,22.0,0.0,0.0,20.0,20.0,20.0,-2.0,1615500.0,32310000.0,122.0,13.3,20.0,6962500.0,0.0,0.0,5591980103.0,1677762103.0,1698284357.0,0.0,0.0,,0.0,0.0,0.0
4024093,2026-06-03,BATA,Sepatu Bata Tbk.,--U-4100000000E412-E-L-------X,63.0,0.0,0.0,61.0,60.0,61.0,-2.0,33300.0,2028400.0,10.0,791.2,61.0,700.0,60.0,10400.0,1300000000.0,1300000000.0,220480000.0,0.0,0.0,,0.0,0.0,0.0
4024094,2026-06-03,BATR,Benteng Api Technic Tbk.,--MO2130000000B121------------,87.0,88.0,87.0,89.0,80.0,83.0,-4.0,880300.0,72726200.0,159.0,75.5,83.0,50200.0,82.0,7600.0,3025037353.0,3025037353.0,740831648.0,8600.0,145400.0,,0.0,0.0,0.0
4024095,2026-06-03,BAUT,Mitra Angkasa Sejahtera Tbk.,--U-4130000000E743-----------X,28.0,0.0,0.0,28.0,26.0,26.0,-2.0,3126900.0,83755000.0,111.0,26.0,27.0,1474400.0,0.0,0.0,4800182969.0,4800182969.0,1443895037.0,0.0,0.0,,0.0,0.0,0.0
4024096,2026-06-03,BAYU,Bayu Buana Tbk,XDUO1130000000E513------------,1115.0,1115.0,1115.0,1115.0,1040.0,1075.0,-40.0,188900.0,203039000.0,194.0,132.6,1090.0,4100.0,1075.0,100.0,353220780.0,353220780.0,159302572.0,28600.0,41600.0,,0.0,0.0,0.0
4024097,2026-06-03,BBCA,Bank Central Asia Tbk.,--MO1UQNCNU600G111------------,5825.0,5775.0,5800.0,5825.0,5525.0,5525.0,-300.0,353332300.0,1988924027500.0,87295.0,15774.9,5550.0,105300.0,5525.0,5317300.0,122042299500.0,122042299500.0,41788300442.0,263567200.0,141595800.0,,53946419.0,304410075313.0,30.0
4024098,2026-06-03,BBHI,Allo Bank Indonesia Tbk.,--MO1105000000G111------------,1055.0,1045.0,1045.0,1055.0,925.0,940.0,-115.0,187600.0,186144000.0,184.0,3620.3,940.0,4800.0,935.0,1300.0,21512953877.0,21512953877.0,2394391767.0,37700.0,34800.0,,0.0,0.0,0.0
4024099,2026-06-03,BBKP,Bank KB Indonesia Tbk.,--UO2105000000G111------------,55.0,55.0,55.0,55.0,51.0,52.0,-3.0,145160700.0,7667534500.0,1765.0,21.8,53.0,3412300.0,52.0,12992600.0,185819884852.0,185819884852.0,29043648002.0,20587900.0,21715900.0,,0.0,0.0,0.0
4024100,2026-06-03,BBLD,Buana Finance Tbk.,XDUO2105000000G211------------,630.0,645.0,645.0,645.0,600.0,600.0,-30.0,42500.0,25542000.0,18.0,238.5,625.0,1000.0,600.0,2000.0,1645796054.0,1645796054.0,434490158.0,0.0,29000.0,,0.0,0.0,0.0
4024101,2026-06-03,BBMD,Bank Mestika Dharma Tbk.,--UO1105000000G111------------,1955.0,0.0,0.0,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,141.7,1955.0,900.0,1890.0,200.0,4049189100.0,4049189100.0,363617181.0,0.0,0.0,,0.0,0.0,0.0
4024102,2026-06-03,BBNI,Bank Negara Indonesia (Persero) Tbk.,--MO1UQSPHU600G111------------,3760.0,3770.0,3760.0,3790.0,3560.0,3570.0,-190.0,60855300.0,220758423000.0,18769.0,34.3,3580.0,1400.0,3570.0,875500.0,36924339786.0,36924339786.0,14444801724.0,27692100.0,20042500.0,,2833497.0,10277092582.0,4.0
4024103,2026-06-03,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,--MO1UQSPNU100G111------------,3040.0,3050.0,3050.0,3070.0,2900.0,2900.0,-140.0,411746000.0,1213805453000.0,104137.0,3401.3,2910.0,48200.0,2900.0,4822700.0,150043411587.0,150043411587.0,69950238482.0,247767600.0,102106600.0,,50387869.0,147919452145.0,12.0
4024104,2026-06-03,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,--UO2135000000A122------------,122.0,122.0,122.0,122.0,104.0,104.0,-18.0,5777100.0,614794000.0,801.0,33.5,106.0,7100.0,104.0,11900.0,8479490328.0,8479490328.0,758066435.0,182700.0,20000.0,,0.0,0.0,0.0
4024105,2026-06-03,BBSI,Krom Bank Indonesia Tbk.,--UO1105000000G111------------,4400.0,0.0,0.0,4400.0,4250.0,4250.0,-150.0,1100.0,4765000.0,5.0,967.3,4390.0,500.0,3750.0,300.0,3637976068.0,3637976068.0,885119577.0,200.0,0.0,,0.0,0.0,0.0
4024106,2026-06-03,BBSS,Bumi Benowo Sukses Sejahtera Tbk.,--UO2135000000H111------------,122.0,0.0,0.0,124.0,105.0,115.0,-7.0,475900.0,54763700.0,171.0,95.8,115.0,32200.0,114.0,1200.0,4800016020.0,4800016020.0,503041679.0,91200.0,0.0,,0.0,0.0,0.0
4024107,2026-06-03,BBTN,Bank Tabungan Negara (Persero) Tbk.,--MO1HCEL1U100G111------------,1280.0,1280.0,1275.0,1280.0,1190.0,1210.0,-70.0,16780500.0,20574050500.0,4443.0,163.6,1215.0,60100.0,1210.0,47200.0,13894099969.0,13894099969.0,4896280829.0,3923400.0,6216500.0,,162400.0,211282400.0,2.0
4024108,2026-06-03,BBYB,Bank Neo Commerce Tbk.,--MO1805100100G111------------,262.0,260.0,262.0,264.0,238.0,240.0,-22.0,22036600.0,5430874400.0,2150.0,294.4,242.0,2000.0,240.0,16800.0,13216977523.0,13216977523.0,6526543501.0,6188200.0,7042900.0,,0.0,0.0,0.0
4024109,2026-06-03,BCAP,MNC Kapital Indonesia Tbk.,--UO1105000000G511------------,50.0,50.0,50.0,50.0,50.0,50.0,0.0,1992100.0,99605000.0,91.0,141.8,50.0,8435400.0,0.0,0.0,42618850927.0,42618850927.0,15368357644.0,0.0,0.0,,0.0,0.0,0.0
4024110,2026-06-03,BCIC,Bank JTrust Indonesia Tbk.,--UO2105000000G111------------,122.0,122.0,122.0,123.0,115.0,123.0,1.0,162800.0,19068200.0,84.0,9.2,123.0,44400.0,118.0,100.0,17926071041.0,17926071041.0,2267647987.0,0.0,20100.0,,0.0,0.0,0.0
4024111,2026-06-03,BCIP,Bumi Citra Permai Tbk.,--UO2130000000H111------------,62.0,62.0,61.0,62.0,55.0,57.0,-5.0,23998900.0,1376533700.0,1139.0,51.8,58.0,1108800.0,57.0,2043300.0,1429915525.0,1429915525.0,816338773.0,3024100.0,2244500.0,,0.0,0.0,0.0
4024112,2026-06-03,BDKR,Berdikari Pondasi Perkasa Tbk.,--MO1130000000J211------------,145.0,144.0,145.0,145.0,128.0,138.0,-7.0,14928700.0,2066583300.0,637.0,69.0,138.0,60900.0,137.0,147000.0,4725101522.0,4725101522.0,1366971870.0,2321900.0,2351500.0,,0.0,0.0,0.0
4024113,2026-06-03,BDMN,Bank Danamon Indonesia Tbk.,--MO1155005000G111------------,4610.0,4600.0,4610.0,4650.0,4310.0,4500.0,-110.0,9365100.0,41724461000.0,3517.0,2.5,4500.0,118400.0,4460.0,1000.0,9675817341.0,9675817341.0,729556628.0,3412200.0,2170800.0,,86.0,374960.0,1.0
4024114,2026-06-03,BEBS,Berkah Beton Sadaya Tbk.,--U-4100000000B121---L-------X,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,45000000000.0,45000000000.0,26275500000.0,0.0,0.0,,0.0,0.0,0.0
4024115,2026-06-03,BEEF,Estika Tata Tiara Tbk.,--UO2105000000D222------------,159.0,159.0,159.0,166.0,151.0,162.0,3.0,14486700.0,2289366300.0,1147.0,54.8,162.0,13200.0,160.0,2506500.0,8120249598.0,8120236098.0,815273060.0,2322100.0,2131000.0,,0.0,0.0,0.0
4024116,2026-06-03,BEER,Jobubu Jarum Minahasa Tbk.,--MO2100000000D211------------,112.0,112.0,112.0,128.0,99.0,121.0,9.0,96291600.0,11372349400.0,7520.0,55.0,121.0,202500.0,120.0,289700.0,4000000000.0,4000000000.0,827200000.0,9491900.0,11047700.0,,0.0,0.0,0.0
4024117,2026-06-03,BEKS,Bank Pembangunan Daerah Banten Tbk.,--U-4105000000G111-----------X,23.0,0.0,0.0,22.0,21.0,21.0,-2.0,37741700.0,804465600.0,638.0,40.5,22.0,4444400.0,21.0,18500.0,51351733883.0,51351733883.0,17526346774.0,0.0,0.0,,0.0,0.0,0.0
4024118,2026-06-03,BELI,Global Digital Niaga Tbk.,--MO2130000000I111------------,328.0,0.0,0.0,328.0,290.0,300.0,-28.0,4736700.0,1466970200.0,274.0,66.7,300.0,12700.0,290.0,195500.0,137218985689.0,137218985689.0,31298200287.0,164400.0,2600.0,,0.0,0.0,0.0
4024119,2026-06-03,BELL,Trisula Textile Industries Tbk.,XDUO2130000000E413------------,104.0,105.0,105.0,106.0,91.0,93.0,-11.0,15134800.0,1488434800.0,1989.0,310.0,96.0,100.0,93.0,299500.0,7250000000.0,7250000000.0,654675000.0,1103100.0,5278100.0,,0.0,0.0,0.0
4024120,2026-06-03,BESS,Batulicin Nusantara Maritim Tbk.,--UO2135000000A122------------,995.0,0.0,0.0,995.0,945.0,945.0,-50.0,1100.0,1069000.0,10.0,900.0,980.0,500.0,950.0,500.0,3440455528.0,3440455528.0,531550379.0,100.0,0.0,,0.0,0.0,0.0
4024121,2026-06-03,BEST,Bekasi Fajar Industrial Estate Tbk.,--MO1135000000H111------------,101.0,102.0,101.0,102.0,97.0,99.0,-2.0,10791500.0,1068317300.0,316.0,58.2,100.0,564900.0,99.0,74300.0,9647311150.0,9647311150.0,4014246170.0,2107300.0,381600.0,,0.0,0.0,0.0
4024122,2026-06-03,BFIN,BFI Finance  Indonesia Tbk.,--MO1105100000G211------------,705.0,695.0,695.0,700.0,675.0,680.0,-25.0,41034500.0,28135831000.0,3166.0,3484.7,680.0,56800.0,675.0,2029700.0,15039383620.0,15039383620.0,6721100540.0,25555700.0,9200800.0,,919000.0,630434000.0,2.0
4024123,2026-06-03,BGTG,Bank Ganesha Tbk.,--MO1105000000G111------------,113.0,114.0,114.0,114.0,109.0,110.0,-3.0,11389200.0,1281981500.0,437.0,111.7,111.0,690900.0,110.0,31900.0,23731287132.0,23731287132.0,8403248773.0,3720500.0,29000.0,,0.0,0.0,0.0
4024124,2026-06-03,BHAT,Bhakti Multi Artha Tbk.,--UO2105000000G413---L--------,1020.0,0.0,0.0,1025.0,1025.0,1025.0,5.0,300.0,307500.0,3.0,995.1,1200.0,200.0,930.0,100.0,5000000000.0,5000000000.0,3445000000.0,100.0,0.0,,1430000.0,1465750000.0,1.0
4024125,2026-06-03,BHIT,MNC Asia Holding Tbk.,--U-4105000000C311-----------X,27.0,0.0,0.0,27.0,26.0,26.0,-1.0,13499400.0,353682100.0,237.0,76.0,26.0,100.0,25.0,3978100.0,86068156705.0,86068156705.0,62158422772.0,135200.0,500000.0,,0.0,0.0,0.0
4024126,2026-06-03,BIKA,Binakarya Jaya Abadi Tbk.,--U-4100000000H111-E-L---Y---X,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,592280000.0,592280000.0,123845748.0,0.0,0.0,,0.0,0.0,0.0
4024127,2026-06-03,BIKE,Sepeda Bersama Indonesia Tbk.,--UO2130000000E321------------,510.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1293916404.0,1293916404.0,323867276.0,0.0,0.0,,0.0,0.0,0.0
4024128,2026-06-03,BIMA,Primarindo Asia Infrastructure Tbk.,--U-4100000000E412--D--------X,82.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,608175716.0,608175716.0,81677999.0,0.0,0.0,,0.0,0.0,0.0
4024129,2026-06-03,BINA,Bank Ina Perdana Tbk.,--UO1105000000G111------------,3950.0,0.0,0.0,3950.0,3910.0,3940.0,-10.0,69400.0,273324000.0,39.0,2226.0,3940.0,200.0,3920.0,100.0,6073369498.0,6073369498.0,1192202432.0,200.0,0.0,,0.0,0.0,0.0
4024130,2026-06-03,BINO,Perma Plasindo Tbk.,--UO2130000000C223------------,105.0,0.0,0.0,105.0,96.0,102.0,-3.0,1086900.0,109283100.0,67.0,73.9,102.0,197600.0,100.0,1000.0,2275316111.0,2275316111.0,151536053.0,39500.0,175300.0,,0.0,0.0,0.0
4024131,2026-06-03,BIPI,Astrindo Nusantara Infrastruktur Tbk.,--UO2105000000A122---L--------,178.0,180.0,180.0,181.0,152.0,152.0,-26.0,1346208100.0,211659024600.0,35920.0,108.6,152.0,27791200.0,0.0,0.0,63710196917.0,63710196917.0,35563031919.0,180321600.0,226365000.0,,6368300.0,1436298900.0,2.0
4024132,2026-06-03,BIPP,Bhuwanatala Indah Permai Tbk.,--UO2130000000H111------------,61.0,61.0,60.0,61.0,53.0,58.0,-3.0,7200700.0,401063700.0,561.0,24.2,58.0,314200.0,56.0,3000.0,5028669376.0,5028669376.0,1221966658.0,859100.0,939000.0,,0.0,0.0,0.0
4024133,2026-06-03,BIRD,Blue Bird Tbk.,--MO1135000000K132------------,1570.0,1575.0,1575.0,1580.0,1520.0,1545.0,-25.0,1878200.0,2909724500.0,1019.0,23.8,1545.0,279500.0,1540.0,17000.0,2502100000.0,2502100000.0,624023740.0,759400.0,717200.0,,0.0,0.0,0.0
4024134,2026-06-03,BISI,BISI International Tbk.,CDUO1135000000D232------------,735.0,735.0,730.0,735.0,700.0,730.0,-5.0,864900.0,624448000.0,258.0,365.0,735.0,20100.0,725.0,4000.0,3000000000.0,3000000000.0,1061100000.0,121600.0,525500.0,,0.0,0.0,0.0
4024135,2026-06-03,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,XDMO115F300000G111------------,780.0,780.0,775.0,780.0,755.0,760.0,-20.0,4004500.0,3052669500.0,1786.0,127.1,765.0,17400.0,760.0,351700.0,10416229249.0,10275158214.0,2571767002.0,1824100.0,325400.0,,0.0,0.0,0.0
4024136,2026-06-03,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,XDMO1105302000G111------------,525.0,525.0,525.0,525.0,505.0,515.0,-10.0,17288500.0,8875427000.0,2892.0,119.8,515.0,1237000.0,510.0,1937000.0,14865343101.0,14865343101.0,3077126022.0,5526900.0,1477200.0,,0.0,0.0,0.0
4024137,2026-06-03,BKDP,Bukit Darmo Property Tbk,--UO2130000000H111------------,125.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,104.2,0.0,0.0,0.0,0.0,7513992252.0,7513992252.0,566555016.0,0.0,0.0,,0.0,0.0,0.0
4024138,2026-06-03,BKSL,Sentul City Tbk.,--MO1K35F00100H111------------,73.0,73.0,73.0,73.0,63.0,65.0,-8.0,552537800.0,36539395200.0,9217.0,4.6,65.0,3368400.0,64.0,2039000.0,167708902705.0,167708902705.0,30556562073.0,92282400.0,168375000.0,,0.0,0.0,0.0
4024139,2026-06-03,BKSW,Bank QNB Indonesia Tbk.,--UO2105000000G111------------,54.0,54.0,53.0,54.0,52.0,52.0,-2.0,4893000.0,257129700.0,100.0,119.3,53.0,2800.0,52.0,1787200.0,34806467881.0,34806467881.0,2610485091.0,29700.0,0.0,,0.0,0.0,0.0
4024140,2026-06-03,BLES,Superior Prima Sukses Tbk.,--UO2135000000B121------------,138.0,139.0,141.0,141.0,134.0,137.0,-1.0,499100.0,67874200.0,95.0,74.9,137.0,500.0,134.0,36800.0,8890206400.0,8890206400.0,685434913.0,112600.0,0.0,,0.0,0.0,0.0
4024141,2026-06-03,BLOG,Trimitra Trans Persada Tbk.,--UO1130000000K211------------,344.0,350.0,350.0,350.0,338.0,340.0,-4.0,966100.0,330314000.0,351.0,136.0,342.0,100.0,340.0,7400.0,3379487200.0,3379487200.0,675897440.0,71500.0,0.0,,0.0,0.0,0.0
4024142,2026-06-03,BLTA,Berlian Laju Tanker Tbk,--U-4135000000K211-----------X,36.0,0.0,0.0,36.0,35.0,35.0,-1.0,18152100.0,644345800.0,192.0,0.5,35.0,5814600.0,34.0,282700.0,25940187103.0,25940187103.0,11906545880.0,300000.0,0.0,,0.0,0.0,0.0
4024143,2026-06-03,BLTZ,Graha Layar Prima Tbk.,--U-4135000000E514-----------X,2890.0,0.0,0.0,0.0,0.0,2890.0,0.0,0.0,0.0,0.0,192.7,2850.0,400.0,0.0,0.0,873937142.0,873937142.0,78304768.0,0.0,0.0,,0.0,0.0,0.0
4024144,2026-06-03,BLUE,Berkah Prima Perkasa Tbk.,--UO2135000000C223------------,3360.0,0.0,0.0,3490.0,3150.0,3350.0,-10.0,468900.0,1539455000.0,421.0,2576.9,3360.0,6800.0,3250.0,200.0,418000000.0,418000000.0,50076400.0,139000.0,42400.0,,0.0,0.0,0.0
4024145,2026-06-03,BMAS,Bank Maspion Indonesia Tbk.,--UO2105000000G111------------,498.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,405.8,492.0,1000.0,472.0,5000.0,17921635680.0,17921635680.0,1903277709.0,0.0,0.0,,0.0,0.0,0.0
4024146,2026-06-03,BMBL,Lavender Bina Cendikia Tbk.,--U-3000000000E521------------,33.0,0.0,0.0,33.0,30.0,32.0,-1.0,1933800.0,61318800.0,219.0,17.0,33.0,1098200.0,32.0,13600.0,1030080995.0,1030080995.0,0.0,0.0,0.0,,0.0,0.0,0.0
4024147,2026-06-03,BMHS,Bundamedik Tbk.,--MO1135000000F121------------,184.0,184.0,184.0,186.0,178.0,182.0,-2.0,892800.0,160841500.0,162.0,53.5,182.0,136700.0,180.0,1000.0,8603416176.0,8601877576.0,3080883333.0,7500.0,7200.0,,0.0,0.0,0.0
4024148,2026-06-03,BMRI,Bank Mandiri (Persero) Tbk.,XDMO1UQSPNU600G111------------,4170.0,4200.0,4200.0,4200.0,4020.0,4050.0,-120.0,287274100.0,1173795271000.0,51731.0,2446.6,4060.0,10900.0,4050.0,2226500.0,92399999996.0,92399999996.0,34899479998.0,149811100.0,167345800.0,,31051976.0,127325286860.0,19.0
4024149,2026-06-03,BMSR,Bintang Mitra Semestaraya Tbk,--UO2130000000B111------------,294.0,0.0,0.0,292.0,250.0,280.0,-14.0,170200.0,44812600.0,71.0,56.0,280.0,5900.0,264.0,2000.0,1159200024.0,1159200024.0,473880970.0,0.0,0.0,,0.0,0.0,0.0
4024150,2026-06-03,BMTR,Global Mediacom Tbk.,--MO1135000000E611------------,125.0,125.0,125.0,126.0,117.0,120.0,-5.0,59343000.0,7160644200.0,2339.0,97.7,121.0,64300.0,120.0,271400.0,16583997586.0,16583997586.0,7769602869.0,17102800.0,6364600.0,,0.0,0.0,0.0
4024151,2026-06-03,BNBA,Bank Bumi Arta Tbk.,--UO2105000000G111------------,705.0,0.0,0.0,710.0,635.0,650.0,-55.0,727200.0,478331000.0,137.0,462.9,655.0,43300.0,650.0,200.0,3354120000.0,3354120000.0,275708664.0,18400.0,306700.0,,0.0,0.0,0.0
4024152,2026-06-03,BNBR,Bakrie & Brothers Tbk,--MO2105000000C311------------,127.0,128.0,128.0,129.0,108.0,109.0,-18.0,1456675000.0,164679859300.0,40339.0,0.4,110.0,7048200.0,109.0,40000.0,173416832509.0,173416832509.0,50221514695.0,216102200.0,323283100.0,,36865000.0,4095185000.0,2.0
4024153,2026-06-03,BNGA,Bank CIMB Niaga Tbk.,--MO115P105000G111------------,1615.0,1620.0,1620.0,1625.0,1580.0,1590.0,-25.0,7649700.0,12221919000.0,2752.0,11.7,1595.0,100.0,1590.0,88800.0,24890783784.0,24890783784.0,1869297862.0,1538200.0,2554900.0,,0.0,0.0,0.0
4024154,2026-06-03,BNII,Bank Maybank Indonesia Tbk.,--MO1105000000G111------------,195.0,195.0,195.0,195.0,187.0,188.0,-7.0,2593500.0,489929300.0,338.0,2.2,189.0,3400.0,188.0,779000.0,75357433911.0,75357433911.0,8424961111.0,4900.0,281200.0,,0.0,0.0,0.0
4024155,2026-06-03,BNLI,Bank Permata Tbk.,--UO1100000000G111------------,3080.0,0.0,0.0,3160.0,3000.0,3010.0,-70.0,23400.0,71835000.0,68.0,37.6,3010.0,800.0,3000.0,1100.0,35819545925.0,35819545925.0,3571208729.0,900.0,500.0,,0.0,0.0,0.0
4024156,2026-06-03,BOAT,Newport Marine Services Tbk.,--MO2130000000A132------------,118.0,119.0,119.0,119.0,101.0,105.0,-13.0,1863000.0,200966900.0,366.0,105.0,106.0,80000.0,104.0,1400.0,3501680000.0,1000480000.0,630652568.0,246000.0,71600.0,,0.0,0.0,0.0
4024157,2026-06-03,BOBA,Formosa Ingredient Factory Tbk.,CDUO2130000000D222------------,282.0,306.0,306.0,340.0,274.0,286.0,4.0,1595000.0,465549400.0,744.0,102.1,286.0,20000.0,284.0,10000.0,1155750000.0,1155750000.0,220863825.0,309400.0,184300.0,,0.0,0.0,0.0
4024158,2026-06-03,BOGA,Apollo Global Interactive Tbk.,--UO2135000000E745------------,1335.0,0.0,0.0,1320.0,1145.0,1210.0,-125.0,4200.0,4990500.0,14.0,1174.8,1205.0,100.0,1160.0,200.0,3803526210.0,3803526210.0,2681485978.0,100.0,2900.0,,39600000.0,52272000000.0,4.0
4024159,2026-06-03,BOLA,Bali Bintang Sejahtera Tbk.,--MO1105000000E514------------,157.0,156.0,156.0,159.0,143.0,144.0,-13.0,2784700.0,418070400.0,127.0,82.3,145.0,90800.0,144.0,500.0,6000000000.0,6000000000.0,2492400000.0,42300.0,6100.0,,0.0,0.0,0.0
4024160,2026-06-03,BOLT,Garuda Metalindo Tbk.,XDUO2135000000E111------------,795.0,0.0,0.0,800.0,780.0,780.0,-15.0,10100.0,7964500.0,18.0,141.8,800.0,2300.0,775.0,100.0,2343750000.0,2343750000.0,235078125.0,800.0,0.0,,0.0,0.0,0.0
4024161,2026-06-03,BOSS,Borneo Olah Sarana Sukses Tbk.,--U-4100000000A121BE-L---Y---X,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1400000000.0,1400000000.0,995960000.0,0.0,0.0,,0.0,0.0,0.0
4024162,2026-06-03,BPFI,Woori Finance Indonesia Tbk.,--UO2100000000G211------------,260.0,254.0,254.0,260.0,248.0,258.0,-2.0,45000.0,11325000.0,45.0,413.5,258.0,3600.0,248.0,6600.0,2673995362.0,2673995362.0,272212728.0,11700.0,0.0,,0.0,0.0,0.0
4024163,2026-06-03,BPII,Batavia Prosperindo Internasional Tbk.,--UO2105000000G511------------,466.0,0.0,0.0,460.0,460.0,460.0,-6.0,3800.0,1748000.0,5.0,1835.8,468.0,400.0,462.0,5000.0,9884153240.0,9884153240.0,1000276308.0,0.0,0.0,,0.0,0.0,0.0
4024164,2026-06-03,BPTR,Batavia Prosperindo Trans Tbk.,--UO2100000000K132------------,72.0,72.0,72.0,72.0,67.0,71.0,-1.0,1838100.0,127452300.0,297.0,116.3,71.0,82000.0,70.0,200.0,3534000000.0,3534000000.0,337497000.0,3800.0,0.0,,0.0,0.0,0.0
4024165,2026-06-03,BRAM,Indo Kordsa Tbk.,--UO2135000000E112------------,4560.0,0.0,0.0,4650.0,4390.0,4460.0,-100.0,1700.0,7753000.0,15.0,173.6,4460.0,2100.0,4390.0,500.0,450056980.0,450056980.0,71919105.0,100.0,0.0,,0.0,0.0,0.0
4024166,2026-06-03,BREN,Barito Renewables Energy Tbk.,--UO1800004000J411------------,4120.0,4120.0,4130.0,4220.0,3770.0,4160.0,40.0,119643500.0,479457733000.0,29637.0,533.3,4170.0,14600.0,4160.0,898000.0,133786220000.0,133786220000.0,16455705060.0,44999000.0,54179500.0,,0.0,0.0,0.0
4024167,2026-06-03,BRIS,Bank Syariah Indonesia (Persero) Tbk.,XDUO1KEND5E100G111------------,1945.0,1950.0,1950.0,1970.0,1840.0,1885.0,-60.0,15627600.0,29574561500.0,7782.0,378.4,1890.0,44400.0,1885.0,59500.0,45667877639.0,45667877639.0,4260812984.0,4920900.0,5790000.0,,13506839.0,25554939570.0,3.0
4024168,2026-06-03,BRMS,Bumi Resources Minerals Tbk.,--MO1V32F00100B146------------,580.0,590.0,590.0,590.0,498.0,535.0,-45.0,426704600.0,226623861500.0,20385.0,97.2,535.0,2004600.0,530.0,87500.0,141784040338.0,141784040338.0,66950423848.0,182841400.0,251920800.0,,114284664.0,72159691529.0,36.0
4024169,2026-06-03,BRNA,Berlina Tbk.,--UO2130000000B131------------,620.0,0.0,0.0,620.0,535.0,615.0,-5.0,122100.0,68987000.0,37.0,461.4,610.0,500.0,585.0,4000.0,979110000.0,979110000.0,231657426.0,0.0,102900.0,,0.0,0.0,0.0
4024170,2026-06-03,BRPT,Barito Pacific Tbk.,--MO1H4D544100B111------------,1930.0,1925.0,1920.0,1925.0,1655.0,1765.0,-165.0,372768500.0,661457460500.0,57490.0,690.2,1765.0,532400.0,1760.0,5600.0,93747218044.0,93747218044.0,25096130270.0,91273200.0,110680000.0,,47902.0,102319280.0,9.0
4024171,2026-06-03,BRRC,Raja Roti Cemerlang Tbk.,--UO2130000000D222------------,61.0,61.0,60.0,61.0,53.0,55.0,-6.0,12919300.0,717158000.0,1069.0,26.2,56.0,179300.0,55.0,240700.0,994603036.0,994603036.0,459606063.0,496500.0,435000.0,,0.0,0.0,0.0
4024172,2026-06-03,BSBK,Wulandari Bangun Laksana Tbk.,--UO2135000000H111------------,53.0,53.0,53.0,53.0,50.0,51.0,-2.0,28605500.0,1443686600.0,601.0,51.0,51.0,1713600.0,50.0,19746600.0,25091882375.0,25091882375.0,3778837486.0,198800.0,0.0,,0.0,0.0,0.0
4024173,2026-06-03,BSDE,Bumi Serpong Damai Tbk.,--MO183FM81000H111------------,630.0,630.0,630.0,630.0,590.0,605.0,-25.0,20519800.0,12495249500.0,3314.0,118.5,605.0,41800.0,600.0,53400.0,21171365812.0,21171365812.0,5822125598.0,9581400.0,7368600.0,,63.0,38430.0,1.0
4024174,2026-06-03,BSIM,Bank Sinarmas Tbk.,--UO1105000000G111------------,780.0,0.0,0.0,785.0,760.0,760.0,-20.0,21900.0,16910500.0,55.0,518.4,780.0,100.0,760.0,4300.0,19517921842.0,19517921842.0,5824147878.0,6900.0,0.0,,0.0,0.0,0.0
4024175,2026-06-03,BSML,Bintang Samudera Mandiri Lines Tbk.,--MO2130000000A122------------,412.0,414.0,414.0,414.0,400.0,404.0,-8.0,16264100.0,6590152800.0,644.0,345.3,406.0,26200.0,404.0,108900.0,1850225000.0,1850225000.0,460150958.0,5303600.0,157300.0,,0.0,0.0,0.0
